"id","no_folio","fecha_evento","tipo_de_evento","coordenada_x","coordenada_y"
28562,"C5/200710/01698",2020-07-10,"CHOQUE",-99.10552,19.46143
28563,"C5/200710/01729",2020-07-10,"CHOQUE",-99.1639,19.4378
28564,"C5/200710/02706",2020-07-10,"CHOQUE",-99.27753,19.37273
28565,"C5/200710/05380",2020-07-10,"CHOQUE",-99.14594,19.44507
28566,"C5/200710/06140",2020-07-10,"CHOQUE",-99.07656,19.40885
28567,"IZ/200710/03532",2020-07-10,"DERRAPADO",-99.13694,19.36712
28568,"C5/200710/04530",2020-07-10,"DERRAPADO",-99.18748,19.38656
28569,"C5/200710/06904",2020-07-10,"DERRAPADO",-99.1333,19.36658
28570,"GA/200711/05177",2020-07-11,"ATROPELLADO",-99.096051,19.467797
28571,"C5/200711/02439",2020-07-11,"CHOQUE",-99.08639,19.39376
28572,"C5/200711/04798",2020-07-11,"CHOQUE",-99.19149,19.37868
28573,"C5/200711/05211",2020-07-11,"CHOQUE",-99.23133,19.30445
28574,"C5/200711/05291",2020-07-11,"CHOQUE",-99.15928,19.34413
28575,"C5/200711/09830",2020-07-11,"CHOQUE",-99.10768,19.45956
28576,"C5/200711/05497",2020-07-11,"DERRAPADO",-99.240163,19.381665
28577,"C5/200711/06325",2020-07-11,"DERRAPADO",-99.09762,19.47883
28578,"C5/200711/08271",2020-07-11,"DERRAPADO",-99.151143,19.395489
28579,"C5/200711/08320",2020-07-11,"DERRAPADO",-99.06975,19.37757
28580,"C5/200711/08976",2020-07-11,"DERRAPADO",-99.00981,19.28193
28581,"C5/200711/00402",2020-07-11,"VOLCADURA",-99.11287,19.41362
28582,"C5/200711/09175",2020-07-11,"VOLCADURA",-99.12733,19.43684
28583,"C5/200712/03852",2020-07-12,"ATROPELLADO",-99.15984,19.32638
28584,"C5/200712/04838",2020-07-12,"ATROPELLADO",-99.24074,19.2928
28585,"C5/200712/04758",2020-07-12,"CAIDA DE CICLISTA",-99.20398,19.42759
28586,"C5/200712/01195",2020-07-12,"CHOQUE",-98.99988,19.27256
28587,"C5/200712/02332",2020-07-12,"CHOQUE",-99.04986,19.25457
28588,"AO/200712/03286",2020-07-12,"CHOQUE",-99.22166,19.32206
28589,"C5/200712/03324",2020-07-12,"CHOQUE",-99.13712,19.47118
28590,"C5/200712/04878",2020-07-12,"CHOQUE",-99.14008,19.4034
28591,"C5/200712/08504",2020-07-12,"CHOQUE",-99.22788,19.4215
28592,"C5/200712/09057",2020-07-12,"CHOQUE",-99.25183,19.35842
28593,"GA/200712/01638",2020-07-12,"DERRAPADO",-99.12896,19.56006
28594,"C5/200712/03266",2020-07-12,"DERRAPADO",-99.0406,19.34342
28595,"C5/200712/06518",2020-07-12,"DERRAPADO",-99.13992,19.44406
28596,"C5/200712/06575",2020-07-12,"DERRAPADO",-99.09522,19.38443
28597,"C5/200712/07410",2020-07-12,"DERRAPADO",-99.09809,19.42981
28598,"C5/200712/08126",2020-07-12,"DERRAPADO",-99.24352,19.33242
28599,"C5/200712/08689",2020-07-12,"DERRAPADO",-99.12662,19.39809
28600,"C5/200712/01468",2020-07-12,"VOLCADURA",-99.11289,19.33878
28601,"C5/200713/03719",2020-07-13,"ATROPELLADO",-99.07494,19.35093
28602,"SD",2020-07-13,"CHOQUE",-99.126997,19.450488
28603,"C5/200713/01116",2020-07-13,"CHOQUE",-99.13341,19.49074
28604,"C5/200713/01189",2020-07-13,"CHOQUE",-99.07086,19.40518
28605,"C5/200713/01821",2020-07-13,"CHOQUE",-99.144495,19.507339
28606,"IZ/200713/05512",2020-07-13,"CHOQUE",-99.099423,19.353566
28607,"C5/200713/06198",2020-07-13,"CHOQUE",-99.07371,19.35812
28608,"C5/200713/06720",2020-07-13,"CHOQUE",-99.06771,19.36445
28609,"C5/200713/06912",2020-07-13,"CHOQUE",-99.15602,19.34337
28610,"C5/200713/04088",2020-07-13,"DERRAPADO",-99.1588,19.52639
28611,"GA/200713/06307",2020-07-13,"DERRAPADO",-99.10097,19.51176
28612,"C5/200714/01185",2020-07-14,"ATROPELLADO",-99.20579,19.42696
28613,"AO/200714/04783",2020-07-14,"ATROPELLADO",-99.169793,19.441591
28614,"C5/200714/04857",2020-07-14,"ATROPELLADO",-99.10973,19.47782
28615,"C5/200714/06516",2020-07-14,"ATROPELLADO",-99.17369,19.33076
28616,"C5/200714/06477",2020-07-14,"CAIDA DE CICLISTA",-99.1319,19.30415
28617,"C5/200714/01107",2020-07-14,"CHOQUE",-99.16113,19.47233
28618,"C5/200714/01649",2020-07-14,"CHOQUE",-99.04838,19.37228
28619,"C5/200714/01660",2020-07-14,"CHOQUE",-99.12262,19.27842
28620,"C5/200714/02178",2020-07-14,"CHOQUE",-99.23043,19.27283
28621,"C5/200714/03269",2020-07-14,"CHOQUE",-99.08903,19.25952
28622,"C5/200714/03378",2020-07-14,"CHOQUE",-99.06998,19.37273
28623,"IZ/200714/04859",2020-07-14,"CHOQUE",-99.054184,19.236081
28624,"C5/200714/05521",2020-07-14,"CHOQUE",-99.06909,19.32698
28625,"C5/200714/05609",2020-07-14,"CHOQUE",-99.18363,19.43983
28626,"C5/200714/06018",2020-07-14,"CHOQUE",-99.1854,19.29771
28627,"C5/200714/05243",2020-07-14,"DERRAPADO",-99.09971,19.48633
28628,"C5/200714/06541",2020-07-14,"DERRAPADO",-99.25308,19.31077
28629,"IZ/200715/02461",2020-07-15,"ATROPELLADO",-99.094,19.36699
28630,"IZ/200715/04537",2020-07-15,"ATROPELLADO",-99.011082,19.200238
28631,"C5/200715/06040",2020-07-15,"ATROPELLADO",-99.10872,19.31543
28632,"C5/200715/06573",2020-07-15,"ATROPELLADO",-99.13697,19.377
28633,"C5/200715/01228",2020-07-15,"CHOQUE",-99.12463,19.451983
28634,"C5/200715/01268",2020-07-15,"CHOQUE",-99.11974,19.27362
28635,"C5/200715/04431",2020-07-15,"CHOQUE",-99.11653,19.26791
28636,"C5/200715/03314",2020-07-15,"DERRAPADO",-99.12752,19.39781
28637,"C5/200715/04372",2020-07-15,"DERRAPADO",-99.13873,19.3881
28638,"C5/200715/06784",2020-07-15,"DERRAPADO",-99.07776,19.37726
28639,"BJ/200716/01851",2020-07-16,"ATROPELLADO",-99.168717,19.321739
28640,"C5/200716/03976",2020-07-16,"ATROPELLADO",-99.12481,19.45199
28641,"C5/200716/04999",2020-07-16,"ATROPELLADO",-99.0264,19.33625
28642,"C5/200716/01084",2020-07-16,"CHOQUE",-99.15102,19.44212
28643,"BJ/200716/01317",2020-07-16,"CHOQUE",-99.170595,19.312331
28644,"C5/200716/01800",2020-07-16,"CHOQUE",-99.170143,19.529463
28645,"C5/200716/03072",2020-07-16,"CHOQUE",-99.16591,19.41375
28646,"C5/200716/03481",2020-07-16,"CHOQUE",-99.07419,19.38839
28647,"C5/200716/03908",2020-07-16,"CHOQUE",-99.16741,19.30221
28648,"C5/200716/04665",2020-07-16,"CHOQUE",-99.18185,19.43307
28649,"C5/200716/04965",2020-07-16,"CHOQUE",-99.14141,19.27885
28650,"C5/200716/05344",2020-07-16,"CHOQUE",-99.245125,19.253853
28651,"BJ/200716/06042",2020-07-16,"CHOQUE",-99.13144,19.29528
28652,"C5/200716/06121",2020-07-16,"CHOQUE",-99.04058,19.30996
28653,"C5/200716/06521",2020-07-16,"CHOQUE",-99.17469,19.30003
28654,"C5/200716/06832",2020-07-16,"CHOQUE",-99.170907,19.44784
28655,"C5/200716/06891",2020-07-16,"CHOQUE",-99.17321,19.42156
28656,"C5/200716/01009",2020-07-16,"DERRAPADO",-99.08409,19.32013
28657,"C5/200716/02984",2020-07-16,"DERRAPADO",-99.11377,19.30059
28658,"C5/200717/06817",2020-07-17,"ATROPELLADO",-99.12131,19.23474
28659,"C5/200717/02760",2020-07-17,"CHOQUE",-99.14798,19.38012
28660,"C5/200717/03446",2020-07-17,"CHOQUE",-99.16122,19.3552
28661,"C5/200717/05904",2020-07-17,"CHOQUE",-99.22801,19.29012
28662,"C5/200717/05927",2020-07-17,"CHOQUE",-99.11551,19.42995
28663,"IZ/200717/07897",2020-07-17,"CHOQUE",-99.048437,19.295882
28664,"IZ/200717/01336",2020-07-17,"DERRAPADO",-99.08105,19.37962
28665,"C5/200717/01633",2020-07-17,"DERRAPADO",-99.19197,19.37252
28666,"C5/200717/01787",2020-07-17,"DERRAPADO",-99.148871,19.288792
28667,"C5/200717/02725",2020-07-17,"DERRAPADO",-99.138542,19.321274
28668,"C5/200717/03940",2020-07-17,"DERRAPADO",-99.0574,19.36317
28669,"C5/200717/05097",2020-07-17,"DERRAPADO",-99.06224,19.39985
28670,"C5/200717/06352",2020-07-17,"DERRAPADO",-99.11631,19.44269
28671,"IZ/200717/07293",2020-07-17,"DERRAPADO",-99.01055,19.28295
28672,"C5/200718/03820",2020-07-18,"ATROPELLADO",-99.13309,19.44072
28673,"C5/200718/07536",2020-07-18,"ATROPELLADO",-99.17732,19.38574
28674,"AO/200718/08725",2020-07-18,"ATROPELLADO",-99.197097,19.339325
28675,"C5/200718/03419",2020-07-18,"CAIDA DE CICLISTA",-99.146302,19.407982
28676,"C5/200718/00343",2020-07-18,"CHOQUE",-99.11542,19.45216
28677,"C5/200718/00816",2020-07-18,"CHOQUE",-99.14616,19.37893
28678,"C5/200718/02096",2020-07-18,"CHOQUE",-99.09904,19.41697
28679,"C5/200718/03511",2020-07-18,"CHOQUE",-99.10368,19.31508
28680,"C5/200718/03721",2020-07-18,"CHOQUE",-99.18872,19.36569
28681,"C5/200718/04006",2020-07-18,"CHOQUE",-99.20082,19.43848
28682,"C5/200718/04249",2020-07-18,"CHOQUE",-99.10529,19.36885
28683,"C5/200718/04528",2020-07-18,"CHOQUE",-98.99497,19.27052
28684,"C5/200718/05096",2020-07-18,"CHOQUE",-99.13454,19.55182
28685,"C5/200718/06781",2020-07-18,"CHOQUE",-99.19936,19.44425
28686,"C5/200718/07576",2020-07-18,"CHOQUE",-99.12639,19.46136
28687,"C5/200718/08481",2020-07-18,"CHOQUE",-98.97447,19.2145
28688,"CH/200718/08810",2020-07-18,"CHOQUE",-99.159725,19.452997
28689,"C5/200718/02368",2020-07-18,"DERRAPADO",-99.18836,19.37044
28690,"C5/200718/06086",2020-07-18,"DERRAPADO",-99.13179,19.34007
28691,"IZ/200719/00782",2020-07-19,"CHOQUE",-99.00634,19.338826
28692,"C5/200719/03891",2020-07-19,"CHOQUE",-99.10006,19.378
28693,"C5/200719/06122",2020-07-19,"CHOQUE",-99.18984,19.37584
28694,"C5/200719/06128",2020-07-19,"CHOQUE",-99.11263,19.44051
28695,"C5/200719/06314",2020-07-19,"CHOQUE",-99.14098,19.52996
28696,"C5/200719/06717",2020-07-19,"CHOQUE",-99.135708,19.471231
28697,"C5/200719/06835",2020-07-19,"CHOQUE",-99.06129,19.3446
28698,"C5/200719/06890",2020-07-19,"CHOQUE",-99.1503,19.40383
28699,"C5/200719/07371",2020-07-19,"CHOQUE",-99.07369,19.30847
28700,"C5/200719/08280",2020-07-19,"CHOQUE",-99.12758,19.266
28701,"C5/200719/08557",2020-07-19,"CHOQUE",-99.11015,19.46868
28702,"C5/200719/09360",2020-07-19,"CHOQUE",-99.12441,19.45336
28703,"AO/200719/08238",2020-07-19,"DERRAPADO",-99.180827,19.44328
28704,"C5/200719/08274",2020-07-19,"DERRAPADO",-99.23433,19.37401
28705,"C5/200720/05075",2020-07-20,"ATROPELLADO",-99.24017,19.38164
28706,"C5/200720/06650",2020-07-20,"ATROPELLADO",-99.20879,19.44077
28707,"GA/200720/01206",2020-07-20,"CHOQUE",-99.139796,19.477857
28708,"C5/200720/01932",2020-07-20,"CHOQUE",-99.06354,19.21241
28709,"C5/200720/02412",2020-07-20,"CHOQUE",-99.14817,19.41551
28710,"C5/200720/06254",2020-07-20,"CHOQUE",-99.09974,19.47524
28711,"C5/200720/07059",2020-07-20,"CHOQUE",-99.14806,19.40703
28712,"C5/200720/07189",2020-07-20,"CHOQUE",-99.13831,19.45493
28713,"CH/200720/07274",2020-07-20,"CHOQUE",-99.128081,19.424401
28714,"C5/200720/01339",2020-07-20,"DERRAPADO",-99.1452,19.34842
28715,"C5/200720/02183",2020-07-20,"DERRAPADO",-99.17534,19.38357
28716,"C5/200720/04720",2020-07-20,"DERRAPADO",-99.11206,19.30598
28717,"C5/200721/06491",2020-07-21,"ATROPELLADO",-99.18657,19.48453
28718,"C5/200721/06587",2020-07-21,"ATROPELLADO",-99.04717,19.39555
28719,"AO/200721/02760",2020-07-21,"CHOQUE",-99.179914,19.445097
28720,"C5/200721/02771",2020-07-21,"CHOQUE",-99.11491,19.29227
28721,"GA/200721/02864",2020-07-21,"DERRAPADO",-99.113332,19.461048
28722,"C5/200721/04240",2020-07-21,"CHOQUE",-99.07475,19.40862
28723,"C5/200721/06593",2020-07-21,"CHOQUE",-99.09555,19.46751
28724,"C5/200721/06777",2020-07-21,"CHOQUE",-99.12868,19.33104
28725,"C5/200721/07060",2020-07-21,"CHOQUE",-99.10065,19.38801
28726,"C5/200721/07071",2020-07-21,"CHOQUE",-99.21263,19.42384
28727,"C5/200721/01416",2020-07-21,"DERRAPADO",-99.18815,19.37262
28728,"C5/200721/03290",2020-07-21,"DERRAPADO",-99.15591,19.45854
28729,"C5/200721/03541",2020-07-21,"DERRAPADO",-99.27889,19.3645
28730,"C5/200721/05674",2020-07-21,"DERRAPADO",-99.12504,19.46837
28731,"C5/200721/05885",2020-07-21,"DERRAPADO",-99.17547,19.49039
28732,"C5/200722/04598",2020-07-22,"ATROPELLADO",-99.020457,19.17818
28733,"C5/200722/00089",2020-07-22,"CHOQUE",-99.18279,19.48406
28734,"C5/200722/01192",2020-07-22,"CHOQUE",-99.07094,19.36611
28735,"AO/200722/02295",2020-07-22,"CHOQUE",-99.18114,19.43143
28736,"C5/200722/02658",2020-07-22,"CHOQUE",-99.10552,19.46143
28737,"C5/200722/02932",2020-07-22,"CHOQUE",-99.17724,19.37883
28738,"C5/200722/03169",2020-07-22,"CHOQUE",-99.13428,19.38204
28739,"C5/200722/04919",2020-07-22,"CHOQUE",-99.17407,19.29852
28740,"C5/200722/05553",2020-07-22,"CHOQUE",-99.1578,19.47448
28741,"C5/200722/06044",2020-07-22,"CHOQUE",-99.08231,19.41132
28742,"C5/200722/00706",2020-07-22,"DERRAPADO",-99.06265,19.25376
28743,"AO/200722/01615",2020-07-22,"DERRAPADO",-99.192164,19.459761
28744,"C5/200722/03333",2020-07-22,"DERRAPADO",-99.13699,19.40139
28745,"C5/200723/04589",2020-07-23,"ATROPELLADO",-99.16369,19.44292
28746,"C5/200723/01670",2020-07-23,"CHOQUE",-99.10923,19.45827
28747,"C5/200723/02361",2020-07-23,"CHOQUE",-99.12389,19.31135
28748,"C5/200723/04031",2020-07-23,"CHOQUE",-99.17188,19.40584
28749,"C5/200723/04307",2020-07-23,"CHOQUE",-99.10817,19.44981
28750,"C5/200723/04655",2020-07-23,"CHOQUE",-99.19903,19.35598
28751,"C5/200723/04817",2020-07-23,"CHOQUE",-99.10417,19.41777
28752,"C5/200723/06105",2020-07-23,"CHOQUE",-99.254033,19.378339
28753,"C5/200723/06393",2020-07-23,"CHOQUE",-99.14458,19.46298
28754,"C5/200723/01263",2020-07-23,"DERRAPADO",-99.13915,19.38524
28755,"C5/200723/01474",2020-07-23,"DERRAPADO",-99.15535,19.40384
28756,"C5/200724/05020",2020-07-24,"CAIDA DE PASAJERO",-99.22762,19.26731
28757,"C5/200724/00932",2020-07-24,"CHOQUE",-99.19826,19.30282
28758,"C5/200724/02276",2020-07-24,"CHOQUE",-99.14202,19.42661
28759,"C5/200724/03419",2020-07-24,"CHOQUE",-99.10204,19.45038
28760,"C5/200724/04199",2020-07-24,"CHOQUE",-99.1706,19.26926
28761,"C5/200724/06562",2020-07-24,"CHOQUE",-99.20753,19.44651
28762,"C5/200724/06926",2020-07-24,"CHOQUE",-99.21592,19.47464
28763,"C5/200724/08187",2020-07-24,"CHOQUE",-98.99264,19.34744
28764,"C5/200724/01437",2020-07-24,"DERRAPADO",-99.07253,19.31865
28765,"C5/200724/02194",2020-07-24,"DERRAPADO",-99.05917,19.34373
28766,"CH/200724/02292",2020-07-24,"DERRAPADO",-99.13235,19.43082
28767,"C5/200724/03950",2020-07-24,"DERRAPADO",-99.13125,19.33979
28768,"C5/200724/05175",2020-07-24,"DERRAPADO",-99.08267,19.42113
28769,"C5/200724/06612",2020-07-24,"DERRAPADO",-99.22044,19.32142
28770,"C5/200724/07960",2020-07-24,"DERRAPADO",-99.08267,19.42113
28771,"C5/200724/00880",2020-07-24,"VOLCADURA",-99.14929,19.42559
28772,"C5/200725/04066",2020-07-25,"ATROPELLADO",-99.07577,19.40765
28773,"GA/200725/05799",2020-07-25,"ATROPELLADO",-99.142239,19.525737
28774,"C5/200725/08646",2020-07-25,"ATROPELLADO",-99.07951,19.31945
28775,"C5/200725/03066",2020-07-25,"CHOQUE",-99.12876,19.40334
28776,"C5/200725/04040",2020-07-25,"CHOQUE",-99.24726,19.38643
28777,"C5/200725/04313",2020-07-25,"CHOQUE",-99.12274,19.33752
28778,"C5/200725/04903",2020-07-25,"CHOQUE",-99.16352,19.35807
28779,"C5/200725/06088",2020-07-25,"CHOQUE",-99.14016,19.43864
28780,"IZ/200725/06367",2020-07-25,"CHOQUE",-98.995353,19.347673
28781,"C5/200725/07146",2020-07-25,"CHOQUE",-99.17861,19.47584
28782,"C5/200725/07412",2020-07-25,"CHOQUE",-99.11389,19.32645
28783,"C5/200725/08030",2020-07-25,"CHOQUE",-99.15427,19.36183
28784,"C5/200725/08842",2020-07-25,"CHOQUE",-99.12119,19.41781
28785,"C5/200725/10109",2020-07-25,"CHOQUE",-99.19137,19.40916
28786,"C5/200725/10183",2020-07-25,"CHOQUE",-99.18996,19.47953
28787,"C5/200725/10417",2020-07-25,"CHOQUE",-99.10154,19.3782
28788,"C5/200725/01965",2020-07-25,"DERRAPADO",-99.19151,19.38264
28789,"C5/200725/03184",2020-07-25,"DERRAPADO",-99.02821,19.34453
28790,"C5/200725/06715",2020-07-25,"DERRAPADO",-99.19006,19.47654
28791,"C5/200725/08640",2020-07-25,"DERRAPADO",-99.14855,19.41355
28792,"C5/200725/08845",2020-07-25,"DERRAPADO",-99.08377,19.48277
